iip_przest;iip_identy;iip_wersja;jpt_sjr_ko;jpt_kod_je;jpt_nazwa_;jpt_nazw01;jpt_organ_;jpt_orga01;jpt_jor_id;wazny_od;wazny_do;jpt_wazna_;wersja_od;wersja_do;jpt_powier;jpt_kj_iip;jpt_kj_i01;jpt_kj_i02;jpt_kod_01;id_bufora_;id_bufor01;id_technic;jpt_opis;jpt_sps_ko;gra_ids;status_obi;opis_bledu;typ_bledu
PL.PZGIK.200;0be630fb-6221-441d-ae7e-a47db756834b;2012-09-27T08:13:53+02:00;POW;1427;sierpecki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;85204.00000000000;0000000000EGIB;1427;;;0.00000000000;13879.00000000000;0.00000000000;829112;UZG;;AKTUALNY;;
PL.PZGIK.200;37611728-15db-4f04-9740-aaceff8e4a86;2012-09-27T08:13:53+02:00;POW;1429;soko³owski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;113117.00000000000;0000000000EGIB;1429;;;0.00000000000;13879.00000000000;0.00000000000;829113;UZG;;AKTUALNY;;
PL.PZGIK.200;c3ff7aa2-2052-44ec-aa0d-8b78c0c49e44;2012-09-27T08:13:53+02:00;POW;1428;sochaczewski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;73480.00000000000;0000000000EGIB;1428;;;0.00000000000;13879.00000000000;0.00000000000;829114;UZG;;AKTUALNY;;
PL.PZGIK.200;6f683b5e-f4c8-4c54-a428-c4260b5bc947;2012-09-27T08:13:53+02:00;POW;1430;szyd³owiecki;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;45181.00000000000;0000000000EGIB;1430;;;0.00000000000;13879.00000000000;0.00000000000;829115;UZG;;AKTUALNY;;
PL.PZGIK.200;22810a72-1b4e-46b7-b9f8-bfdc66e42f22;2012-09-27T08:13:53+02:00;POW;1432;warszawski zachodni;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;53379.00000000000;0000000000EGIB;1432;;;0.00000000000;13879.00000000000;0.00000000000;829116;UZG;;AKTUALNY;;
PL.PZGIK.200;3c84a30f-d8cd-484b-8a8a-8e62b27affae;2012-09-27T08:13:53+02:00;POW;1433;wêgrowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;122076.00000000000;0000000000EGIB;1433;;;0.00000000000;13879.00000000000;0.00000000000;829117;UZG;;AKTUALNY;;
PL.PZGIK.200;bc95b07d-a00c-456a-9ff4-93d83ae7a3a6;2012-09-27T08:13:53+02:00;POW;1462;P³ock;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;8804.00000000000;0000000000EGIB;1462;;;0.00000000000;13879.00000000000;0.00000000000;829133;UZG;;AKTUALNY;;
PL.PZGIK.200;2a52ff3b-6f43-4385-a9b6-8b7ad0961028;2012-09-27T08:13:53+02:00;POW;1401;bia³obrzeski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;63910.00000000000;0000000000EGIB;1401;;;0.00000000000;13879.00000000000;0.00000000000;829118;UZG;;AKTUALNY;;
PL.PZGIK.200;9865a510-1a08-480c-b92b-f970f582af66;2012-09-27T08:13:53+02:00;POW;1402;ciechanowski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;105980.00000000000;0000000000EGIB;1402;;;0.00000000000;13879.00000000000;0.00000000000;829119;UZG;;AKTUALNY;;
PL.PZGIK.200;900f7dfa-9e58-4706-a62e-cf8837b367ab;2012-09-27T08:13:53+02:00;POW;1403;garwoliñski;;;NZN;0.00000000000;;;6        NZN;;2020/12/09;128483.00000000000;0000000000EGIB;1403;;;0.00000000000;13879.00000000000;0.00000000000;829120;UZG;;AKTUALNY;;
